"","exp_beta","weibull_beta","cox_beta","dist","gamma","n"
"608",-0.528150656496978,-0.640705348908972,-0.293825021439142,"lnorm",NA,100
"609",-0.467822923123983,-0.549236806887568,-0.667964627602038,"lnorm",NA,100
"610",-0.446644923885079,-0.55900275394917,-0.498255879411556,"lnorm",NA,100
"611",-0.544892569150387,-0.626512717420706,-0.437059827168488,"lnorm",NA,100
"612",-0.693542037518879,-0.812377957058193,-0.223001593432721,"lnorm",NA,100
"613",-0.392636758670152,-0.462812260050768,-0.863223047210451,"lnorm",NA,100
"614",-0.563948586471102,-0.678780574339876,-0.407437610113309,"lnorm",NA,100
"615",-0.470713343980134,-0.591206845443346,-0.637528249520529,"lnorm",NA,100
"616",-0.456020074545647,-0.5447665648737,-0.562970645026869,"lnorm",NA,100
"617",-0.461683171466228,-0.558318491303809,-0.591690780754339,"lnorm",NA,100
"618",-0.456582084275718,-0.584447820686345,-0.529317026960922,"lnorm",NA,100
"619",-0.480510590987638,-0.577129692261122,-0.595477844666664,"lnorm",NA,100
"620",-0.521136195157594,-0.67533879890465,-0.466414965012545,"lnorm",NA,100
"621",-0.516809766225271,-0.589125653456983,-0.424448455081753,"lnorm",NA,100
"622",-0.379364926451912,-0.448915565618878,-0.910452846287265,"lnorm",NA,100
"623",-0.487544547452435,-0.580783009336418,-0.381048943046822,"lnorm",NA,100
"624",-0.553538331505232,-0.675251585791265,-0.475711423427806,"lnorm",NA,100
"625",-0.437192892745749,-0.521448269268548,-0.63981954936037,"lnorm",NA,100
"626",-0.505717455300108,-0.644003074379967,-0.59027408453974,"lnorm",NA,100
"627",-0.463962010087429,-0.591569897835111,-0.51995557352729,"lnorm",NA,100
"628",-0.511366893649674,-0.622889453519254,-0.547169430667169,"lnorm",NA,100
"629",-0.520700986234675,-0.592121835806441,-0.438313640244665,"lnorm",NA,100
"630",-0.531719394101604,-0.637900112092516,-0.424238471113488,"lnorm",NA,100
"631",-0.454874010678179,-0.570218284303648,-0.599885247710207,"lnorm",NA,100
"632",-0.554554056851174,-0.663184572998131,-0.342922052210987,"lnorm",NA,100
"633",-0.585977361457419,-0.724309067901691,-0.346809309965189,"lnorm",NA,100
"634",-0.547211535457801,-0.681517081709355,-0.218383606453375,"lnorm",NA,100
"635",-0.499702739798118,-0.603205697332793,-0.144391068906823,"lnorm",NA,100
"636",-0.603168068211776,-0.683772793144478,-0.350409120740377,"lnorm",NA,100
"637",-0.499269302842536,-0.59415573247575,-0.462549487680521,"lnorm",NA,100
"638",-0.472676541418679,-0.566198658373012,-0.612694348240759,"lnorm",NA,100
"639",-0.452685252646456,-0.546476574926254,-0.584456728754281,"lnorm",NA,100
"640",-0.382155774778619,-0.485537756339692,-0.559258897211602,"lnorm",NA,100
"641",-0.540512576455175,-0.653185184639959,-0.216093569827999,"lnorm",NA,100
"642",-0.427486026132801,-0.545774559927032,-0.630140617971893,"lnorm",NA,100
"643",-0.478616878081983,-0.565601636828758,-0.538584386819355,"lnorm",NA,100
"644",-0.523007491816729,-0.622423311585685,-0.385761924830907,"lnorm",NA,100
"645",-0.379161290248941,-0.433498508171507,-0.913058827261848,"lnorm",NA,100
"646",-0.500682629471521,-0.588793781099032,-0.467126235271308,"lnorm",NA,100
"647",-0.496827217790776,-0.572746868616381,-0.644647330822872,"lnorm",NA,100
"648",-0.464785989305967,-0.556684031843422,-0.47634004076829,"lnorm",NA,100
"649",-0.53747743360439,-0.66500953955226,-0.488200996695025,"lnorm",NA,100
"650",-0.495503045082973,-0.57341508062359,-0.562681775220012,"lnorm",NA,100
"651",-0.536990590533285,-0.642861533663008,-0.440981045518347,"lnorm",NA,100
"652",-0.447461319409245,-0.565363956465115,-0.324171518693868,"lnorm",NA,100
"653",-0.537042633389096,-0.637264314349552,-0.0211161912125423,"lnorm",NA,100
"654",-0.527131021072565,-0.618124521423538,-0.523177398015368,"lnorm",NA,100
"655",-0.518868046932776,-0.667457207562744,-0.55982948031311,"lnorm",NA,100
"656",-0.503992099646128,-0.634126142447035,-0.420706437126057,"lnorm",NA,100
"657",-0.469495447231487,-0.575157820294873,-0.375066721035821,"lnorm",NA,100
